;KONE»N… POÿADÕ SPAC 2008;;;;;;;;;;;;;;;;;;;;;;
;11. roËnÌk;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;Kategorie A;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
po¯adÌ;p¯ÌjmenÌ;jmÈno;klub;11 nej;Krnov;2boj;TdJ;Goof·k;M.A.D.;St.Ves;éD;Klim;Bohum;Polom;Stonava;VC L;Paskov;M 60;Petrovice;Td»;celkem;;
1.;BLAHUT;Radek;TMK OSTRAVA O.S.;481;40;36;28;36;34;32;33;0;0;38;80;30;30;72;40;40;569;122;1
2.;KVAPULINSK›;Martin;SK VALAäSK…HO KR¡LOVSTVÕ;443;31;33;31;27;30;0;20;40;40;30;76;25;25;64;38;30;540;122;1
3.;KL¡äTERKA;Tom·ö;TJ SLEZAN F-M;393;0;0;33;0;0;23;0;38;36;33;66;31;0;68;34;31;393;122;1
4.;MOSIOL;Norbert;SK äAFRATA BOHUMÕN;364;0;24;25;31;0;22;0;29;31;18;58;22;21;62;32;28;403;122;1
5.;FOLT›N;Ji¯Ì;CK HOBBY BOHUMÕN;331;25;22;23;25;23;24;6;0;30;15;48;19;17;56;28;27;388;122;1
6.;MALOäÕK;Jan;CK ORLÕK ORLOV¡;331;12;30;0;21;0;21;0;36;34;0;62;16;0;54;30;15;331;122;1
7.;STAN»ÕK;Martin;CK FRENäT¡T P.R.  1;329;7;29;16;18;26;18;4;32;38;0;68;0;22;28;31;19;356;122;1
8.;UVÕRA;V·clav;CK ORLÕK ORLOV¡;321;13;0;21;22;0;20;3;30;33;21;60;15;20;42;29;23;352;122;1
9.;HLAVATÕK;Jan;PROFIL MRX;314;14;25;0;19;0;0;22;33;32;22;56;21;24;34;26;0;328;122;1
10.;KOTAS;Wieslaw;TJ Té TÿINEC;260;0;34;32;33;32;31;0;0;0;34;64;0;0;0;0;0;260;122;1
11.;HEINRICH;Luk·ö;FORMAN CYCLING TEAM;239;0;0;0;0;40;36;31;0;0;40;0;28;40;0;0;24;239;122;1
12.;PODHORN›;Jarmil;YOGI RACING TEAM OSTRAVA;232;5;21;14;0;0;17;0;25;28;0;26;11;0;16;27;21;211;122;0
13.;KOLES¡R;Radek;TJ KOLÕK BOHUMÕN;216;34;32;24;30;36;0;32;0;0;28;0;0;0;0;0;0;216;122;0
14.;HUDE»EK;Petr;FORMAN CYCLING TEAM;188;0;0;0;0;0;0;40;0;0;0;0;36;36;38;0;38;188;122;0
15.;VR¡BEL;David;SK VALAäSK…HO KR¡LOVSTVÕ;186;3;20;0;0;0;0;2;27;29;0;50;0;0;30;25;0;186;122;1
16.;BEZUNK;Ond¯ej;FORMAN CYCLING TEAM;184;0;0;0;0;33;25;27;0;0;0;0;13;28;26;0;32;184;122;0
17.;GALATÕK;Roman;CK FRENäT¡T p.R. 1;180;32;40;36;34;38;0;0;0;0;0;0;0;0;0;0;0;180;122;0
18.;SWACZYNA;Petr;CK FESO PETÿVALD;168;0;0;34;0;0;30;0;0;0;36;36;0;32;0;0;0;168;122;0
19.;JAVOREK;Petr;TJ SLEZAN F-M;168;0;0;0;0;0;0;34;0;0;0;0;32;0;33;36;33;168;122;0
20.;JANOäEK;Tom·ö;TJ SLEZAN F-M;145;0;0;38;0;0;38;0;0;0;0;0;33;0;0;0;36;145;122;0
21.;BÕLEK;Petr;CK VLASTIBOR KONE»N›;140;0;38;30;0;0;0;0;0;0;0;0;38;0;0;0;34;140;122;0
22.;KUSIDLO;Mariusz;AGIKA RYBNIK;135;30;28;0;0;0;0;1;0;0;17;0;0;0;30;0;29;135;122;0
23.;TOMAN;Petr;FORMAN CYCLING TEAM;126;0;0;0;0;29;0;8;0;0;27;0;17;26;19;0;0;126;122;0
24.;MINDEK;Tom·ö;MARATHON TEAM KLIMKOVICE;126;0;23;0;0;0;0;11;31;0;20;0;0;23;0;0;18;126;122;0
25.;MÕ»EK;Ond¯ej;TJ SLEZAN F-M;126;0;0;0;0;0;0;21;0;0;31;0;29;0;23;0;22;126;122;0
26.;HELCEL;Martin  ml.;MH BIKE KLUB HAVÕÿOV O.S.;120;24;27;15;28;0;0;0;0;0;0;0;0;0;0;0;26;120;122;0
27.;BOLLO;Roman;YOGI RACING TEAM OSTRAVA;115;0;0;26;0;0;0;0;28;0;14;27;0;0;0;0;20;115;122;0
28.;»ER;Tom·ö;VELO SERVIS TEAM;105;0;0;0;0;0;40;0;0;0;32;0;0;33;0;0;0;105;122;0
29.;VELECK›;Tom·ö st.;YOGI RACING TEAM OSTRAVA;104;0;0;0;0;31;33;0;0;0;0;0;0;0;40;0;0;104;122;0
30.;BRODZKI;Lukasz;SOKOL KETY BAZANOVICE;101;0;0;29;24;0;0;25;0;0;23;0;0;0;0;0;0;101;122;0
31.;SZCZECHLA;Grzegorz;WYFRO USTRO“;98;0;0;40;32;0;0;0;0;0;0;0;26;0;0;0;0;98;122;0
32.;KR¡L;Martin;YOGI RACING TEAM OSTRAVA;97;20;0;0;0;0;0;0;26;0;16;0;0;0;18;0;17;97;122;0
33.;TOMAN;Ji¯Ì;FORMAN CYCLING TEAM;91;0;0;0;0;0;0;15;0;0;0;0;20;31;25;0;0;91;122;0
34.;MUSIOL;Jakub;YOGI RACING TEAM OSTRAVA;83;0;0;20;0;0;0;0;24;0;0;23;0;0;0;0;16;83;122;0
35.;LUKOSZ;Petr;TJ SLEZAN F-M;82;0;0;0;0;0;27;0;0;0;26;0;0;0;29;0;0;82;122;0
36.;KOPÿIVA;Ji¯Ì;MAXCURSOR;81;27;0;0;26;0;0;28;0;0;0;0;0;0;0;0;0;81;122;0
37.;OC¡SEK;Martin;GOOFY OCIZ TEAM KRNOV;78;38;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;78;122;0
38.;POSPÕäIL;ZdenÏk;VORTEX BIKE KLUB;78;0;26;0;0;0;0;18;34;0;0;0;0;0;0;0;0;78;122;0
39.;CHMEL;Michal;BIKEZONE-HRANICTIBIKERI.NET;74;0;31;0;0;24;0;7;0;0;0;0;12;0;0;0;0;74;122;0
40.;KAMLER;Josef;»ESK¡ SPOÿITELNA ;72;0;0;0;0;0;0;0;0;0;0;0;34;38;0;0;0;72;122;0
41.;HERZOK;Martin;ZIEMIA RACIBORSKA;71;33;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;71;122;0
42.;HOLUB;Aleö;TJ BANÕK OSTRAVA OKD;70;0;0;0;20;0;0;0;0;0;0;0;23;27;0;0;0;70;122;0
43.;äUSTR;VilÈm;TJ SLEZAN F-M;67;0;0;22;0;0;26;0;0;0;19;0;0;0;0;0;0;67;122;0
44.;BUCH¡»EK;Tom·ö;HaF OPAVA;62;28;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;62;122;0
45.;WIDZYK;Bartosz;SOKOL KETY BAZANOVICE;57;0;0;0;0;0;0;14;0;0;29;0;14;0;0;0;0;57;122;0
46.;PLEV¡K;Ivo;MAXCURSOR;55;26;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;55;122;0
47.;TYLE»EK;Martin;YOGI RACING TEAM OSTRAVA;52;0;0;0;0;28;0;0;0;0;0;0;0;0;24;0;0;52;122;0
48.;KOCOUREK;Frantiöek;SK SKI VELO NESLYäÕCÕCH OLOMOUC;47;0;0;0;0;0;0;23;0;0;24;0;0;0;0;0;0;47;122;0
49.;FRANER;Jakub;TJ SUNDANCE OPAVA;46;11;0;0;23;0;0;12;0;0;0;0;0;0;0;0;0;46;122;0
50.;SATKE;Tom·ö;TJ SUNDANCE OPAVA;44;19;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;44;122;0
51.;NOV¡K;Vlastimil;VSETÕN;43;0;0;0;0;0;0;0;0;0;0;0;0;16;13;0;14;43;122;0
52.;MAGNUSEK;Jakub;»ESK¡ SPOÿITELNA MTB;40;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;40;122;0
53.;HOL¡äEK;Marek;SK VALAäSK…HO KR¡LOVSTVÕ;40;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;40;122;0
54.;PETRUä;LubomÌr;EMPELLA CZECH TEAM;38;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;38;122;0
55.;KRŸPA;ZdenÏk;CK FRENäT¡T P.R. 2;37;0;0;0;0;27;0;1;0;0;0;0;9;0;0;0;0;37;122;0
56.;STRZEDULA;Lubosz;ZIEMIA RACIBORSKA;36;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;122;0
57.;NOVOTN›;Viktor;ZHOR TEAM;36;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;36;122;0
58.;SLATINSK›;Tom·ö;FR›DLANT;34;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;34;122;0
59.;BESTWINA;Michal;SOKOL KETY;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;33;122;0
60.;FILGAS;Ond¯ej;SACHASPORT;32;0;0;0;0;0;0;0;0;0;0;0;10;0;22;0;0;32;122;0
61.;DAVÕDEK;Petr;CK FESO PETÿVALD;32;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;13;32;122;0
62.;BLINKA;LudÏk;SILN› TEAM UNI»OV;30;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;30;122;0
63.;HYNEK;Jan;DEK HOME;29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;122;0
64.;TOME»EK;LubomÌr;FORMAN CYCLING TEAM;29;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;29;122;0
65.;DROZD;Tomek;AGIKA RYBNIK;29;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;29;122;0
66.;IVANOV;Nikola;TJ BANÕK OSTRAVA OKD;29;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;29;122;0
67.;JEGIER;Mateusz;SOBRAVA KLUCZBORG;28;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;28;122;0
68.;CIESLAR;Tomasz;WISLA;27;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;27;122;0
69.;BROé;MatÏj;ALVE MTB VEÿOVICE;27;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;27;122;0
70.;DZIARSKI;Marcin;AGIKA RYBNIK;26;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;26;122;0
71.;HAITL;Frantiöek;BIKEZONE-HRANICTIBIKERI.NET;25;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;25;122;0
72.;KOä¡K;Jan;RACING OLEäN¡ F-M;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;24;122;0
73.;WAJDA;Adam;AGIKA RYBNIK;24;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;24;122;0
74.;CIMBALNÕK;Pavel;CYKLO MXM HULÕN;24;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;24;122;0
75.;KIJONKA;V·clav;CK HOBBY BOHUMÕN;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;23;122;0
76.;LUKAäTÕK;VÌt;VORTEX BIKE KLUB;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;122;0
77.;MAZUREK;Patryk;KATOWICE;23;6;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;23;122;0
78.;äARMAN;Petr;;23;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;23;122;0
79.;GREPL;Radim;MADT SPORT KLAPKA;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;122;0
80.;äNAJDR;Ji¯Ì;SK VALAäSK…HO KR¡LOVSTVÕ;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;122;0
81.;BIEDRO“;Radim;;22;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;22;122;0
82.;ZAJÕ»EK;Ji¯Ì;;22;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;22;122;0
83.;KIJONKA;Jan;CK HOBBY BOHUMÕN;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;21;122;0
84.;äPILER;Stanislav;AD BRODEK;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;122;0
85.;BENEä;Ji¯Ì;DEVOSS;20;4;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;20;122;0
86.;BRANé;Martin;HaF OPAVA;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;20;122;0
87.;OGIERMAN;Michal;SK äAFRATA BOHUMÕN;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;122;0
88.;FILIP;Daniel;CK FRENäT¡T P.R. 2;19;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;19;122;0
89.;RAäKA;ZbynÏk;CK FRENäT¡T p.R. 1;19;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;19;122;0
90.;DANÃK;Michal;REPASPORT TEAM;19;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;19;122;0
91.;KU»ERA;Michal;YOGI RACING TEAM OSTRAVA;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;122;0
92.;N¡PRAVNÕK;Jaroslav;PRAHLVIL;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;122;0
93.;JADAMUS;Roman;TJ Té TÿINEC;18;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;18;122;0
94.;MIKULECK›;Robin;KRNOV;18;1;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;18;122;0
95.;RODRY»;Michal;TJ BANÕK OSTRAVA OKD;18;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;18;122;0
96.;FIGURA;Michal;FORMAN CYCLING TEAM;18;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;18;122;0
97.;BORDOVSK›;Jan;SK VALAäSK…HO KR¡LOVSTVÕ;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;122;0
98.;JANOUäEK;Ji¯Ì;KC BRNO;17;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;17;122;0
99.;äIMON;VÌtÏzslav;TRIATLON;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;122;0
100.;WOSHANK;Armin;GOOFY OCIZ TEAM KRNOV;16;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;16;122;0
101.;WILDBAHNER;Josef;GOOFY OCIZ TEAM KRNOV;15;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;15;122;0
102.;WOJNAR;Martin;»ESK› TÃäÕN;13;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;13;122;0
103.;TICH›;Petr;SK SKI VELO NESLYäÕCÕCH OLOMOUC;13;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;13;122;0
104.;IGN¡C;Jan;TJ SLEZAN F-M;13;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;13;122;0
105.;JAVOREK;Robin;FR›DEK - MÕSTEK;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;122;0
106.;SKRZYPEK;Piotr;WODZISLAV;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;122;0
107.;KAäTOVSK›;Tom·ö;BIKE ONE OPAVA;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;122;0
108.;PRZELIORZ;Pavel;AGIKA RYBNIK;10;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;10;122;0
109.;äIMON;Nikola;HaF OPAVA;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;122;0
110.;NAVR¡TIL;Jan;BRUNT¡L;9;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;9;122;0
111.;MACHALA;Jan;CYKLO PÕSE»N¡;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;122;0
112.;MUSIOL;Luk·ö;YOGI RACING TEAM OSTRAVA;8;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;122;0
113.;MRŸZEK;Martin;TJ SUNDANCE OPAVA;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5;122;0
114.;VOJT¡äEK;VÌtÏzslav;VELO SERVIS äÕR;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;122;0
115.;ANDRIKOVI»;Michal;TJ Té TÿINEC;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;122;0
116.;N…TEK;Rostislav;BULDOCI RAPOTÕN;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;122;0
117.;R¡BL;Martin;SACHASPORT;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;122;0
118.;SCHTEIN;Martin;BIKE ONE OPAVA;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;122;0
119.;ALTMAN;Petr;HO äUMAVA;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;122;0
120.;SLUPÕK;Robert;AGIKA RYBNIK;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;122;0
121.;SEKANINA;Petr;LOKOMOTIVA KRNOV;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;122;0
122.;äIMON;Nikola;HaF OPAVA;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;122;0
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;Kategorie B;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
po¯adÌ;p¯ÌjmenÌ;jmÈno;klub;11 nej;Krnov;2boj;TdJ;Goof·k;M.A.D.;St.Ves;éD;Klim;Bohum;Polom;Stonava;VC L;Paskov;M 60;Petrovice;Td»;celkem;;
1.;CELTA;Tom·ö;PROFIL MRX;489;33;40;36;34;0;40;0;34;0;0;80;0;38;76;40;38;489;94;1
2.;RAäKA;ZbynÏk;CK FRENäT¡T P.R. 1;450;29;34;33;36;0;34;19;33;33;34;68;34;29;72;36;36;560;94;1
3.;BABAN;Marcel;AIROO OSTRAVA;442;0;0;38;38;40;36;16;36;38;36;72;0;36;0;38;34;458;94;1
4.;ONDÿEJKA;Miroslav;CK FRENäT¡T P.R. 1;438;25;32;31;33;38;38;26;0;0;0;62;38;32;68;33;33;489;94;1
5.;GALUäKA;Tom·ö;TJ BANÕK OSTRAVA OKD;420;28;36;28;25;0;31;11;30;34;32;66;31;34;62;34;30;512;94;1
6.;MARTI“¡K;Tom·ö;SK VALAäSK…HO KR¡LOVSTVÕ;404;0;0;25;0;36;33;18;32;32;33;58;24;33;60;31;31;446;94;1
7.;PAVLÕK;VÌt;KOPÿIVNICE;376;16;28;30;26;34;29;0;26;31;31;52;30;0;56;26;29;444;94;1
8.;JURE»KA;Roman;CK FRENäT¡T P.R. 1;374;22;30;21;20;0;30;0;31;36;27;64;21;31;50;32;0;415;94;1
9.;DYKA;Miroslaw;TJ Té TÿINEC;346;0;38;40;0;0;0;34;38;40;40;76;40;0;0;0;0;346;94;1
10.;BENÕ»EK;Tom·ö;CK FRENäT¡T P.R. 2;326;11;27;20;18;32;25;5;24;30;23;46;19;27;38;27;27;399;94;1
11.;HARABIä;Radim;SK VALAäSK…HO KR¡LOVSTVÕ;263;0;0;23;0;0;0;10;22;0;29;44;29;0;54;24;28;263;94;1
12.;NOVOTN›;Ji¯Ì;VYSOT SPORT KUNÕN;216;17;0;0;0;0;27;0;0;0;26;56;20;28;42;0;0;216;94;1
13.;STANÃK;Pavel;CYKLOSPORT STAR¡ VES N.O.;216;18;29;0;24;0;32;9;0;0;30;48;0;0;0;0;26;216;94;1
14.;KOKEä;Pavel;RACING OLEäN¡ F-M;190;0;0;0;0;0;0;30;40;0;0;0;0;0;80;0;40;190;94;1
15.;REK;Filip;SK VALAäSK…HO KR¡LOVSTVÕ;162;0;0;22;0;0;26;8;0;0;24;0;23;0;34;25;0;162;94;0
16.;FIERLA;Jan;CK FESO PETÿVALD;142;0;0;24;0;0;28;0;0;0;0;30;0;30;0;30;0;142;94;0
17.;SVOBODA;Martin;SK VG äUMPERK;130;0;0;0;0;0;0;0;27;0;28;27;0;0;20;28;0;130;94;0
18.;V¡VRA;Marek;VORTEX BIKE KLUB;116;26;33;0;0;0;0;25;0;0;0;0;0;0;0;0;32;116;94;0
19.;éEBR¡K;Radim;TJ KOLÕK BOHUMÕN;108;0;0;0;0;0;0;0;0;0;0;42;0;0;44;22;0;108;94;1
20.;MLYN¡ÿ;Vlastimil;ACS DRAK VRBNO p. PRADÃDEM;99;38;0;0;0;0;0;21;0;0;0;0;0;40;0;0;0;99;94;0
21.;NOV¡K;Ladislav;HaF OPAVA;93;34;0;0;32;0;0;27;0;0;0;0;0;0;0;0;0;93;94;0
22.;FIGURA;Michal;FORMAN CYCLING TEAM;87;23;0;0;0;0;0;32;0;0;0;0;0;0;32;0;0;87;94;0
23.;PASE»N›;David;SK VALAäSK…HO KR¡LOVSTVÕ;83;0;0;0;0;33;0;0;25;0;0;25;0;0;0;0;0;83;94;0
24.;KARMELITA;Tom·ö;HaF OPAVA;81;32;0;0;0;0;0;20;0;0;0;0;0;0;29;0;0;81;94;0
25.;STRAPEK;Jan;AVTS V¡PENN¡;73;40;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;73;94;0
26.;KUKLA;Pavel;VIGVAM BIKE OSTRAVA;68;19;0;26;23;0;0;0;0;0;0;0;0;0;0;0;0;68;94;0
27.;OC¡SEK;ZbynÏk  ml.;GOOFY OCIZ TEAM KRNOV;67;36;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;67;94;0
28.;OR¡LEK;Duöan;CYKLO FOÿT;64;0;0;0;0;0;0;31;0;0;0;0;0;0;33;0;0;64;94;0
29.;ADAMCZYK;Marek;JASTRZEBIE;60;0;31;0;0;0;0;0;0;0;0;0;0;0;0;29;0;60;94;0
30.;PRAé¡K;Kamil;DEVOSS;59;30;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;59;94;0
31.;FILGAS;Jan;SACHASPORT;57;0;0;0;0;0;0;1;0;0;0;0;32;0;24;0;0;57;94;0
32.;MACHOTKA;Karel;CK HORNÕ BENEäOV;56;0;0;0;28;0;0;0;28;0;0;0;0;0;0;0;0;56;94;0
33.;MÕL;Robert;BULDOCI RAPOTÕN;53;0;0;0;30;0;0;23;0;0;0;0;0;0;0;0;0;53;94;0
34.;KVÃT¡K;Ji¯Ì;AVPS V¡PEN¡;48;31;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;48;94;0
35.;KOUÿIL;Vladan;CYKLOKRAMO SUCHDOL N. O.;47;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;24;47;94;0
36.;CH›LEK;Patrik;CK FRENäT¡T P.R. ;47;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;25;47;94;0
37.;PLUCNAR;Pavel;TJ Té TÿINEC;44;0;0;19;19;0;0;6;0;0;0;0;0;0;0;0;0;44;94;0
38.;HERMAN;Petr;MAXCURSOR;40;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;40;94;0
39.;MLYN¡ÿ;ZdenÏk;MAXCURSOR;40;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;40;94;0
40.;POHANKA;Libor;KC BRNO;38;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;38;94;0
41.;HOMOLA;Libor;KCK CYKLOTEAM ZLÕN;38;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;38;94;0
42.;M¡DLE;Miroslav;TESUTTI PRESTIGE;36;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;36;94;0
43.;HOLIä;Martin;ALVE MTB;36;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;36;94;0
44.;MR”ZEK;Marian;TJ Té TÿINEC;34;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34;94;0
45.;CHUDÃJ;Marek;AVTS V¡PEN¡;34;21;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;34;94;0
46.;RYäKA;VÌt;SK VALAäSK…HO KR¡LOVSTVÕ;33;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;33;94;0
47.;CICHY;Vlastimil;TJ Té TÿINEC;32;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;32;94;0
48.;HRUäKA;Martin;UFO BIKE;30;14;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;30;94;0
49.;PELZER;Petr;BULDOCI RAPOTÕN;29;12;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;29;94;0
50.;FABIAN;Boguslaw;RUDA SLASKA;29;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;29;94;0
51.;STANÃK;Pavel;GOOFY OCIZ TEAM KRNOV;29;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;29;94;0
52.;HEJNEä;Leopold;;29;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;29;94;0
53.;PL¡NI»KA;Robert;SILN› TEAM UNI»OV;28;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;28;94;0
54.;MERUNKA;Josef;SKI VELO OLOMOUC;28;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;28;94;0
55.;KONVI»KA;Adam;SACHA SPORT;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;94;0
56.;KANTOR;Tom·ö;TJ Té TÿINEC;27;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;27;94;0
57.;BONK;Radek;GOOFY OCIZ TEAM KRNOV;27;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;27;94;0
58.;PARGA»;Duöan;VYSOT SPORT KUNÕN;27;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;27;94;0
59.;KANDCZ;Rastislav;PRAHA;26;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;26;94;0
60.;LAS¡K;Pavel;CVK OPAVA;26;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;26;94;0
61.;GALDIA;Adam;SMOLKOV;25;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;25;94;0
62.;VOJTEK;ätÏp·n;OSTRAVICE;25;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;25;94;0
63.;LECHOAZEST;Damian;SECH BOBOR”W;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;94;0
64.;MATOUäEK;Pavel;KC BRNO;24;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;24;94;0
65.;PROKEä;Richard;CVK OPAVA;23;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;23;94;0
66.;S›KORA;Miroslav;SK äAFRATA BOHUMÕN;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;23;94;0
67.;FOJTŸ;Ji¯Ì;RK CYKLOS;22;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;22;94;0
68.;KO»VARA;Ji¯Ì;VELOSERVIS BRUNT¡L;22;0;0;0;21;0;0;1;0;0;0;0;0;0;0;0;0;22;94;0
69.;KR¡L;Milan;SILN› TEAM UNI»OV;22;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;22;94;0
70.;BIEDRO“;Michal;;21;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;21;94;0
71.;P¡TEK;Miroslav;KRNOV;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;94;0
72.;KAäP¡REK;Pavel;;20;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;20;94;0
